Survey Date,Time,Survey DID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8
6/18/19,9:02:31,7777,,,,,,,,
6/18/19,9:01:50,7777,,,,,,,,
6/18/19,9:01:48,8888,9,5,5,5,1,1,2,7
6/18/19,8:59:36,8888,,,,,,,,
6/18/19,8:57:59,7777,,,,,,,,
6/18/19,8:55:21,7777,,,,,,,,
6/18/19,8:54:50,9999,10,5,5,5,1,1,1,7
6/18/19,8:53:53,9999,,,,,,,,
6/18/19,8:50:24,7777,,,,,,,,
6/18/19,8:49:58,8888,10,5,5,5,1,1,1,7
6/18/19,8:49:53,9999,,,,,,,,
6/18/19,8:49:31,8888,10,5,5,5,1,1,1,7
6/18/19,8:47:49,9999,10,5,5,5,1,2,1,1
6/18/19,8:47:28,9999,0,5,4,4,1,1,2,6
6/18/19,8:46:37,7777,,,,,,,,
6/18/19,8:45:56,7777,9,5,2,3,1,1,2,7
6/18/19,8:45:32,7777,,,,,,,,
6/18/19,8:45:17,7777,9,4,4,4,1,1,1,6
6/18/19,8:44:28,7777,10,5,4,5,1,1,1,7
6/18/19,8:44:05,8888,9,5,4,5,1,1,2,7
6/18/19,8:43:03,7777,9,5,4,4,1,2,1,7
6/18/19,8:43:01,9999,10,5,5,5,1,2,2,7
6/18/19,8:42:44,8888,7,5,4,3,2,2,2,3
6/18/19,8:42:32,7777,,,,,,,,
6/18/19,8:41:50,7777,,,,,,,,
6/18/19,8:40:42,9999,,,,,,,,
6/18/19,8:40:25,9999,10,5,5,5,1,2,2,7
6/18/19,8:38:24,8888,10,5,4,5,1,1,1,7
6/18/19,8:37:25,8888,10,5,5,5,1,2,1,7
6/18/19,8:36:52,9999,,,,,,,,
6/18/19,8:35:55,7777,,,,,,,,
6/18/19,8:35:47,9999,,,,,,,,
6/18/19,8:35:12,7777,,,,,,,,
6/18/19,8:34:37,9999,10,5,5,5,1,1,2,7
6/18/19,8:33:59,9999,9,5,5,5,1,1,2,7
6/18/19,8:33:48,7777,10,5,5,5,1,2,2,7
6/18/19,8:33:28,7777,9,5,4,5,1,1,2,7
6/18/19,8:33:21,7777,10,,,,,,,
6/18/19,8:32:18,8888,10,5,5,5,1,1,1,7
6/18/19,8:31:42,7777,,,,,,,,
6/18/19,8:30:36,9999,5,5,0,5,1,2,1,1
6/18/19,8:26:38,8888,9,5,4,4,1,1,2,6
6/18/19,8:25:26,8888,,,,,,,,
6/18/19,8:24:18,9999,8,4,3,3,,,,
6/18/19,8:23:12,7777,,,,,,,,
6/18/19,8:22:36,7777,9,5,5,5,1,1,2,7
6/18/19,8:22:20,7777,10,5,5,4,2,2,2,7
6/18/19,8:22:19,8888,6,5,5,3,1,2,2,5
6/18/19,8:21:52,9999,,,,,,,,
6/18/19,8:21:41,9999,10,5,1,5,1,1,2,7
6/18/19,8:21:05,8888,10,5,5,5,1,2,2,7
6/18/19,8:20:59,9999,9,5,4,5,1,1,2,6
6/18/19,8:20:58,7777,,,,,,,,
6/18/19,8:20:03,9999,10,5,5,5,1,2,2,7
6/18/19,8:18:43,7777,9,5,5,5,,,,
6/18/19,8:18:34,9999,,,,,,,,
6/18/19,8:17:41,7777,6,5,4,4,1,1,1,5
6/18/19,8:16:04,7777,,,,,,,,
6/18/19,8:15:48,9999,,,,,,,,
6/18/19,8:15:27,9999,7,5,3,3,2,1,2,5
6/18/19,8:15:23,9999,,,,,,,,
6/18/19,8:14:57,7777,,,,,,,,
6/18/19,8:14:57,8888,,,,,,,,
6/18/19,8:14:09,7777,8,5,3,3,1,1,2,7
6/18/19,8:12:03,9999,,,,,,,,
6/18/19,8:11:51,7777,,,,,,,,
6/18/19,8:11:49,8888,,,,,,,,
6/18/19,8:11:47,7777,8,5,4,4,1,1,1,7
6/18/19,8:11:13,9999,7,5,0,3,1,1,1,1
6/18/19,8:10:31,7777,9,5,3,4,1,1,2,5
6/18/19,8:09:35,7777,9,5,0,5,2,2,1,7
6/18/19,8:06:31,7777,,,,,,,,
6/18/19,8:06:10,7777,,,,,,,,
6/18/19,8:05:47,7777,,,,,,,,
6/18/19,8:05:28,7777,,,,,,,,
6/18/19,8:01:56,7777,9,5,5,5,1,1,2,7
6/18/19,8:01:27,7777,10,5,5,5,1,1,1,7
6/18/19,8:00:29,7777,10,5,5,5,1,1,1,1
6/18/19,7:59:52,7777,,,,,,,,
6/18/19,7:58:21,7777,10,5,0,1,2,1,1,1
6/18/19,7:58:07,7777,10,5,5,5,1,2,2,7
6/18/19,7:57:40,9999,9,5,0,3,1,1,1,7
6/18/19,7:55:16,7777,,,,,,,,
6/18/19,7:50:27,7777,,,,,,,,
6/18/19,7:48:58,7777,10,5,5,5,1,2,1,7
6/18/19,7:47:41,7777,,,,,,,,
6/18/19,7:47:23,7777,,,,,,,,
6/18/19,7:45:41,7777,,,,,,,,
6/18/19,7:45:17,7777,8,3,3,3,2,2,2,7
6/18/19,7:39:42,7777,7,5,0,3,1,1,1,3
6/18/19,7:39:33,7777,10,5,0,5,1,1,1,7
6/18/19,7:39:30,7777,10,5,4,5,1,1,2,7
6/18/19,7:36:44,7777,,,,,,,,
6/18/19,7:35:51,7777,,,,,,,,
6/18/19,7:35:35,7777,,,,,,,,
6/18/19,7:34:40,7777,,,,,,,,
6/18/19,7:28:52,7777,10,5,5,5,1,2,1,7
6/18/19,7:27:59,7777,,,,,,,,
6/18/19,7:27:45,7777,10,5,2,3,2,2,2,7
6/18/19,7:27:25,7777,,,,,,,,
6/18/19,7:26:27,7777,10,5,5,5,1,1,1,7
6/18/19,7:26:23,7777,10,5,5,5,1,1,2,7
6/18/19,7:25:28,7777,,,,,,,,
6/18/19,7:25:22,7777,,,,,,,,
6/18/19,7:23:09,7777,,,,,,,,
6/18/19,7:22:37,7777,9,5,5,5,1,2,2,5
6/18/19,7:20:27,7777,9,5,3,5,1,1,1,7
6/18/19,7:20:13,7777,,,,,,,,
6/18/19,7:19:39,7777,,,,,,,,
6/18/19,7:19:06,7777,,,,,,,,
6/18/19,7:17:39,7777,,,,,,,,
6/18/19,7:14:57,7777,9,5,5,5,1,2,2,7
6/18/19,7:14:40,7777,,,,,,,,
6/18/19,7:13:39,7777,,,,,,,,
6/18/19,7:13:16,7777,,,,,,,,
6/18/19,7:11:09,7777,0,5,1,1,1,2,1,3
6/18/19,7:11:08,7777,,,,,,,,
6/18/19,7:09:35,7777,,,,,,,,
6/18/19,7:09:24,7777,,,,,,,,
6/18/19,7:07:00,7777,10,5,3,4,1,2,1,7
6/18/19,7:06:46,7777,10,5,4,4,1,1,2,7
6/18/19,7:06:40,7777,,,,,,,,
6/18/19,7:03:52,7777,10,5,5,5,1,1,1,6
6/18/19,7:02:48,7777,,,,,,,,
6/18/19,7:01:30,9999,,,,,,,,
6/18/19,7:01:03,7777,7,5,4,4,2,2,2,7
6/18/19,7:00:13,7777,,,,,,,,
6/18/19,6:58:14,7777,,,,,,,,
6/18/19,6:54:18,7777,,,,,,,,
6/18/19,6:52:27,7777,,,,,,,,
6/18/19,6:52:07,9999,9,5,5,5,1,1,2,6
6/18/19,6:49:04,7777,,,,,,,,
6/18/19,6:48:31,7777,1,5,4,2,1,1,2,6
6/18/19,6:48:09,7777,9,5,5,5,,,,
6/18/19,6:47:22,7777,9,5,5,5,1,1,1,7
6/18/19,6:46:25,7777,,,,,,,,
6/18/19,6:46:08,7777,,,,,,,,
6/18/19,6:45:32,7777,9,5,5,5,1,2,1,7
6/18/19,6:44:08,7777,,,,,,,,
6/18/19,6:43:21,7777,9,5,4,5,1,2,2,6
6/18/19,6:43:10,7777,,,,,,,,
6/18/19,6:42:26,7777,8,5,4,4,1,2,2,7
6/18/19,6:41:16,7777,9,5,5,5,1,1,2,1
6/18/19,6:40:55,7777,,,,,,,,
6/18/19,6:38:28,7777,,,,,,,,
6/18/19,6:36:38,7777,,,,,,,,
6/18/19,6:36:30,9999,,,,,,,,
6/18/19,6:35:44,7777,,,,,,,,
6/18/19,6:35:31,7777,,,,,,,,
6/18/19,6:31:49,7777,9,5,5,,,,,
6/18/19,6:30:37,7777,6,4,,,,,,
6/18/19,6:29:04,7777,10,5,5,5,1,2,1,7
6/18/19,6:28:46,7777,,,,,,,,
6/18/19,6:24:29,7777,,,,,,,,
6/18/19,6:23:08,7777,,,,,,,,
6/18/19,6:22:22,9999,,,,,,,,
6/18/19,6:22:12,7777,8,3,,,,,,
6/18/19,6:18:53,7777,9,5,3,3,2,,,
6/18/19,6:17:17,7777,,,,,,,,
6/18/19,6:14:07,7777,,,,,,,,
6/18/19,6:13:16,7777,10,5,5,5,2,1,1,1
6/18/19,6:12:29,7777,,,,,,,,
6/18/19,6:10:16,7777,,,,,,,,
6/18/19,6:09:33,7777,,,,,,,,
6/18/19,6:07:02,7777,,,,,,,,
6/18/19,6:07:02,7777,9,5,4,4,1,2,1,7
6/18/19,6:05:01,7777,,,,,,,,
6/18/19,6:04:51,7777,8,5,3,3,1,1,2,1
6/18/19,5:53:46,7777,10,5,5,5,1,2,2,7
6/18/19,5:52:54,7777,,,,,,,,
6/18/19,5:52:36,7777,9,5,,,,,,
6/18/19,5:52:25,7777,10,5,5,5,2,2,2,7
6/18/19,5:51:30,7777,,,,,,,,
6/18/19,5:50:05,7777,,,,,,,,
6/18/19,5:48:47,7777,,,,,,,,
6/18/19,5:45:14,7777,9,5,5,5,1,2,1,7
6/18/19,5:44:16,7777,,,,,,,,
6/18/19,5:44:13,7777,0,5,2,5,1,2,2,5
6/18/19,5:43:09,7777,,,,,,,,
6/18/19,5:38:44,7777,9,5,5,5,1,2,1,7
6/18/19,5:36:06,7777,10,5,5,5,1,2,2,7
6/18/19,5:35:42,7777,,,,,,,,
6/18/19,5:34:02,7777,,,,,,,,
6/18/19,5:30:55,7777,10,5,4,5,1,1,2,7
6/18/19,5:28:49,7777,10,5,4,5,1,2,1,7
6/18/19,5:28:31,7777,10,5,5,5,1,2,1,7
6/18/19,5:28:29,7777,9,5,5,5,1,2,2,7
6/18/19,5:28:09,7777,10,5,5,5,1,1,1,7
6/18/19,5:26:40,7777,9,5,4,4,1,2,1,7
6/18/19,5:26:29,7777,,,,,,,,
6/18/19,5:26:11,9999,10,5,5,5,1,2,1,7
6/18/19,5:25:56,7777,,,,,,,,
6/18/19,5:25:54,7777,10,5,5,5,1,1,1,7
6/18/19,5:25:21,7777,9,5,5,5,1,1,2,7
6/18/19,5:24:47,7777,,,,,,,,
6/18/19,5:23:42,7777,10,1,1,1,1,1,2,1
6/18/19,5:22:26,7777,,,,,,,,
6/18/19,5:21:26,7777,,,,,,,,
6/18/19,5:20:57,7777,5,,,,,,,
6/18/19,5:20:03,7777,10,5,3,3,,,,
6/18/19,5:19:41,7777,8,5,1,3,1,1,1,1
6/18/19,5:18:23,7777,1,5,5,5,1,2,1,7
6/18/19,5:17:05,7777,10,5,5,5,1,2,1,7
6/18/19,5:17:05,7777,9,5,4,5,1,1,2,7
6/18/19,5:14:58,7777,8,5,4,4,1,1,1,7
6/18/19,5:14:23,7777,10,5,5,5,1,1,2,7
6/18/19,5:12:01,7777,,,,,,,,
6/18/19,5:09:52,7777,9,5,5,5,1,1,2,7
6/18/19,5:08:54,7777,,,,,,,,
6/18/19,5:04:31,7777,,,,,,,,
6/18/19,5:03:17,7777,,,,,,,,
6/18/19,5:02:34,7777,,,,,,,,
6/18/19,5:01:08,7777,,,,,,,,
6/18/19,5:00:55,7777,,,,,,,,
6/18/19,4:58:49,7777,10,5,5,5,1,2,2,7
6/18/19,4:58:36,7777,10,5,5,5,2,1,2,7
6/18/19,4:58:35,7777,10,5,1,2,1,2,1,7
6/18/19,4:56:50,7777,,,,,,,,
6/18/19,4:54:21,7777,,,,,,,,
6/18/19,4:54:18,7777,,,,,,,,
6/18/19,4:53:57,7777,9,5,2,2,,,,
6/18/19,4:51:51,7777,10,5,5,5,1,2,2,7
6/18/19,4:48:57,7777,,,,,,,,
6/18/19,4:47:38,7777,,,,,,,,
6/18/19,4:44:31,7777,9,5,5,5,1,2,1,7
6/18/19,4:44:22,7777,,,,,,,,
6/18/19,4:41:54,7777,10,5,5,5,1,2,1,7
6/18/19,4:39:41,7777,,,,,,,,
6/18/19,4:36:37,7777,5,5,3,,,,,
6/18/19,4:35:42,7777,10,5,4,5,1,1,1,7
6/18/19,4:33:40,7777,,,,,,,,
6/18/19,4:33:04,7777,,,,,,,,
6/18/19,4:30:29,7777,,,,,,,,
6/18/19,4:30:11,7777,9,,,,,,,
6/18/19,4:28:35,9999,10,5,4,5,,,,
6/18/19,4:27:04,7777,,,,,,,,
6/18/19,4:26:29,7777,,,,,,,,
6/18/19,4:23:22,7777,,,,,,,,
6/18/19,4:20:26,7777,,,,,,,,
6/18/19,4:20:08,7777,,,,,,,,
6/18/19,4:18:43,7777,,,,,,,,
6/18/19,4:18:12,7777,9,5,5,5,1,2,1,7
6/18/19,4:17:54,7777,,,,,,,,
6/18/19,4:17:49,9999,10,5,5,5,1,1,1,7
6/18/19,4:15:34,7777,,,,,,,,
6/18/19,4:13:21,7777,,,,,,,,
6/18/19,4:13:05,7777,5,1,3,3,1,1,2,6
6/18/19,4:13:00,9999,,,,,,,,
6/18/19,4:09:01,7777,9,5,5,4,1,2,1,7
6/18/19,4:07:02,7777,9,5,4,4,1,1,2,7
6/18/19,4:00:17,7777,,,,,,,,
6/18/19,3:57:49,7777,,,,,,,,
6/18/19,3:57:19,7777,,,,,,,,
6/18/19,3:56:57,7777,10,5,5,5,1,1,,
6/18/19,3:54:53,7777,10,5,5,5,1,1,2,7
6/18/19,3:45:26,7777,,,,,,,,
6/18/19,3:40:58,9999,8,5,,,,,,
6/18/19,3:37:59,7777,,,,,,,,
6/18/19,3:35:09,7777,8,5,3,5,2,1,2,2
6/18/19,3:34:49,7777,10,5,4,5,1,1,1,7
6/18/19,3:33:13,7777,10,5,5,5,1,1,1,7
6/18/19,3:32:59,7777,,,,,,,,
6/18/19,3:30:57,7777,8,5,3,3,1,1,2,1
6/18/19,3:25:59,7777,10,5,5,5,1,1,1,7
6/18/19,3:25:54,7777,9,4,1,5,1,2,2,7
6/18/19,3:22:36,7777,,,,,,,,
6/18/19,3:22:19,7777,10,5,5,,,,,
6/18/19,3:21:55,7777,,,,,,,,
6/18/19,3:20:21,7777,10,5,5,5,1,2,2,7
6/18/19,3:18:09,7777,,,,,,,,
6/18/19,3:17:44,7777,9,5,5,5,2,2,1,7
6/18/19,3:17:37,7777,8,5,5,5,1,1,1,7
6/18/19,3:17:15,7777,9,,,,,,,
6/18/19,3:14:43,7777,8,4,4,,,,,
6/18/19,3:13:14,7777,,,,,,,,
6/18/19,3:08:22,7777,9,5,5,5,1,2,2,7
6/18/19,3:06:57,7777,9,,,,,,,
6/18/19,3:06:49,7777,0,5,0,5,1,,,
6/18/19,2:58:12,7777,,,,,,,,
6/18/19,2:51:34,7777,10,5,5,5,1,1,1,7
6/18/19,2:49:56,7777,,,,,,,,
6/18/19,2:46:18,7777,10,5,5,5,1,1,1,7
6/18/19,2:34:49,7777,,,,,,,,
6/18/19,2:32:36,7777,10,5,5,5,1,1,1,7
6/18/19,2:27:58,7777,10,5,5,5,,,,
6/18/19,2:23:44,7777,10,5,5,5,1,1,1,7
6/18/19,2:22:09,7777,10,5,5,5,1,2,2,7
6/18/19,2:18:24,7777,,,,,,,,
6/19/19,19:59:05,8888,2,2,4,2,2,1,2,3
6/19/19,19:58:17,8888,,,,,,,,
6/19/19,19:58:01,8888,0,5,5,3,2,1,2,5
6/19/19,19:56:04,9999,,,,,,,,
6/19/19,19:54:40,8888,10,5,3,3,1,1,2,4
6/19/19,19:52:06,8888,,,,,,,,
6/19/19,19:46:22,8888,0,1,1,4,1,1,2,7
6/19/19,19:44:05,8888,10,5,5,5,1,1,1,7
6/19/19,19:43:30,8888,,,,,,,,
6/19/19,19:39:13,8888,,,,,,,,
6/19/19,19:33:19,8888,4,4,2,3,1,2,2,4
6/19/19,19:26:54,8888,7,5,5,3,1,1,2,2
6/19/19,19:24:45,8888,8,4,4,4,1,1,2,6
6/19/19,19:23:21,8888,,,,,,,,
6/19/19,19:18:06,8888,,,,,,,,
6/19/19,19:13:51,9999,10,5,5,5,2,1,1,7
6/19/19,19:08:29,8888,1,3,1,1,1,1,1,2
6/19/19,19:07:58,8888,10,5,5,5,1,2,1,7
6/19/19,19:07:27,8888,8,4,3,3,1,2,1,5
6/19/19,19:07:18,9999,10,5,5,5,2,2,2,5
6/19/19,18:58:54,8888,10,5,4,5,1,1,1,7
6/19/19,18:57:20,9999,9,5,4,5,,,,
6/19/19,18:53:33,8888,,,,,,,,
6/19/19,18:50:19,8888,10,5,5,5,1,1,1,7
6/19/19,18:48:19,9999,10,5,5,5,1,1,2,7
6/19/19,18:46:02,8888,10,5,5,5,1,,,
6/19/19,18:45:03,9999,10,5,5,5,1,1,1,7
6/19/19,18:42:13,8888,2,2,3,2,1,2,2,3
6/19/19,18:40:24,8888,0,2,1,1,2,1,2,1
6/19/19,18:38:59,8888,10,5,,,,,,
6/19/19,18:35:58,9999,,,,,,,,
6/19/19,18:35:32,8888,5,5,4,4,1,2,2,7
6/19/19,18:35:17,9999,10,5,5,5,1,2,2,7
6/19/19,18:34:30,8888,,,,,,,,
6/19/19,18:31:48,8888,10,5,5,5,1,1,1,7
6/19/19,18:28:00,8888,9,5,5,5,1,1,2,7
6/19/19,18:21:24,8888,,,,,,,,
6/19/19,18:15:51,8888,,,,,,,,
6/19/19,18:03:50,8888,,,,,,,,
6/19/19,18:03:49,9999,10,5,0,5,,,,
6/19/19,18:03:29,8888,7,4,3,3,1,1,2,5
6/19/19,18:02:17,9999,8,5,5,4,2,1,1,7
6/19/19,17:59:33,9999,10,5,3,5,,,,
6/19/19,17:51:20,8888,,,,,,,,
6/19/19,17:48:11,9999,10,5,5,5,1,1,2,7
6/19/19,17:48:04,8888,0,2,1,1,2,1,2,1
6/19/19,17:40:15,8888,5,3,5,5,2,1,2,2
6/19/19,17:36:28,8888,,,,,,,,
6/19/19,17:29:59,8888,,,,,,,,
6/19/19,17:27:31,8888,,,,,,,,
6/19/19,17:26:07,9999,,,,,,,,
6/19/19,17:20:56,9999,10,5,5,5,1,2,2,7
6/19/19,17:20:54,9999,,,,,,,,
6/19/19,17:18:50,8888,9,5,4,4,1,1,1,7
6/19/19,17:15:07,9999,,,,,,,,
6/19/19,17:14:43,9999,10,5,1,5,1,1,2,7
6/19/19,17:14:04,8888,5,3,3,3,1,1,2,1
6/19/19,17:13:44,8888,8,4,5,5,1,1,2,7
6/19/19,17:07:59,8888,,,,,,,,
6/19/19,17:06:44,8888,6,5,2,3,1,2,1,7
6/19/19,17:06:33,9999,,,,,,,,
6/19/19,17:05:29,8888,9,5,4,5,1,1,2,7
6/19/19,17:05:26,8888,5,1,2,5,2,1,2,1
6/19/19,17:05:17,9999,,,,,,,,
6/19/19,17:04:34,8888,,,,,,,,
6/19/19,17:04:24,9999,5,3,2,2,1,1,1,4
6/19/19,17:03:38,9999,,,,,,,,
6/19/19,17:02:41,8888,10,4,5,4,1,2,1,6
6/19/19,17:02:08,8888,10,5,5,5,1,1,2,7
6/19/19,17:01:23,8888,10,3,5,5,1,2,2,7
6/19/19,17:01:13,8888,8,5,4,3,1,1,,
6/19/19,17:00:12,8888,10,5,5,5,1,1,2,7
6/19/19,16:57:32,8888,8,5,5,5,1,2,2,7
6/19/19,16:55:41,9999,10,5,5,5,1,2,2,7
6/19/19,16:55:38,8888,10,5,5,5,1,1,1,7
6/19/19,16:44:58,8888,9,5,5,5,1,1,2,7
6/19/19,16:41:12,9999,0,5,4,1,1,1,1,1
6/19/19,16:35:48,8888,8,3,4,4,2,2,2,5
6/19/19,16:34:47,8888,1,4,1,1,1,1,2,1
6/19/19,16:32:33,8888,,,,,,,,
6/19/19,16:25:16,9999,,,,,,,,
6/19/19,16:21:11,9999,,,,,,,,
6/19/19,16:20:33,9999,9,5,4,,,,,
6/19/19,16:20:09,9999,9,5,5,5,1,1,2,1
6/19/19,16:19:23,9999,,,,,,,,
6/19/19,16:17:21,8888,1,,,,,,,
6/19/19,16:13:38,8888,10,5,0,5,1,1,1,7
6/19/19,16:13:17,8888,,,,,,,,
6/19/19,16:12:34,8888,,,,,,,,
6/19/19,16:12:18,8888,8,5,5,4,1,1,2,6
6/19/19,16:11:14,8888,9,5,0,5,1,2,2,6
6/19/19,16:11:03,8888,10,5,5,5,1,1,2,1
6/19/19,16:10:29,9999,9,5,4,5,2,2,2,7
6/19/19,16:07:37,8888,,,,,,,,
6/19/19,16:06:15,8888,9,5,4,4,1,2,2,6
6/19/19,16:05:59,9999,10,5,5,5,2,2,2,5
6/19/19,16:03:53,8888,,,,,,,,
6/19/19,16:02:48,8888,,,,,,,,
6/19/19,16:00:32,8888,10,5,5,5,1,1,2,7
6/19/19,15:59:46,9999,10,5,5,5,1,2,1,
6/19/19,15:57:15,9999,,,,,,,,
6/19/19,15:53:53,8888,8,5,4,5,1,2,2,5
6/19/19,15:53:41,8888,,,,,,,,
6/19/19,15:52:26,8888,,,,,,,,
6/19/19,15:51:25,9999,10,5,0,5,2,1,1,1
6/19/19,15:48:40,9999,,,,,,,,
6/19/19,15:48:18,8888,9,5,2,5,1,1,2,5
6/19/19,15:47:29,9999,,,,,,,,
6/19/19,15:46:38,8888,10,5,5,5,1,2,2,7
6/19/19,15:38:28,8888,10,5,5,5,1,2,2,7
6/19/19,15:37:01,8888,10,5,5,5,1,1,1,7
6/19/19,15:29:03,8888,9,5,3,1,1,1,2,7
6/19/19,15:27:11,8888,10,5,5,5,1,1,2,7
6/19/19,15:26:22,9999,1,5,,,,,,
6/19/19,15:26:19,8888,,,,,,,,
6/19/19,15:24:18,8888,10,5,5,5,1,1,2,7
6/19/19,15:24:13,9999,8,5,4,5,1,1,1,7
6/19/19,15:17:18,9999,,,,,,,,
6/19/19,15:15:27,8888,,,,,,,,
6/19/19,15:14:20,8888,10,4,4,5,1,2,2,4
6/19/19,15:12:02,8888,9,5,,,,,,
6/19/19,15:09:45,8888,10,5,5,5,1,1,2,7
6/19/19,15:06:20,9999,,,,,,,,
6/19/19,15:06:19,8888,9,5,5,5,2,1,1,6
6/19/19,15:06:06,8888,,,,,,,,
6/19/19,15:03:47,8888,,,,,,,,
6/19/19,15:01:25,8888,,,,,,,,
6/19/19,14:57:55,9999,5,2,0,1,2,1,2,1
6/19/19,14:56:45,9999,7,4,4,4,1,1,2,7
6/19/19,14:55:59,8888,10,5,5,5,1,1,2,1
6/19/19,14:55:21,8888,9,5,5,5,1,1,2,7
6/19/19,14:53:41,8888,9,5,5,4,1,2,2,7
6/19/19,14:53:02,8888,8,4,4,5,1,2,2,7
6/19/19,14:52:55,9999,8,5,0,4,2,2,1,7
6/19/19,14:52:23,9999,,,,,,,,
6/19/19,14:50:52,9999,0,5,1,5,1,1,1,7
6/19/19,14:50:29,8888,,,,,,,,
6/19/19,14:49:25,8888,,,,,,,,
6/19/19,14:47:59,9999,8,4,4,4,1,1,2,7
6/19/19,14:46:12,8888,10,5,0,4,1,1,,
6/19/19,14:46:06,9999,10,1,0,5,1,1,2,7
6/19/19,14:43:33,9999,10,5,4,5,1,1,2,7
6/19/19,14:43:09,8888,10,5,5,5,1,2,2,7
6/19/19,14:41:24,8888,,,,,,,,
6/19/19,14:40:08,8888,,,,,,,,
6/19/19,14:39:42,9999,,,,,,,,
6/19/19,14:38:11,8888,5,3,4,4,1,2,1,1
6/19/19,14:37:10,9999,8,5,3,3,1,2,2,7
6/19/19,14:35:58,8888,4,5,1,1,,,,
6/19/19,14:35:41,8888,,,,,,,,
6/19/19,14:35:19,8888,,,,,,,,
6/19/19,14:35:13,8888,10,5,5,5,1,2,1,7
6/19/19,14:32:09,8888,,,,,,,,
6/19/19,14:29:52,9999,,,,,,,,
6/19/19,14:26:12,8888,,,,,,,,
6/19/19,14:25:26,9999,,,,,,,,
6/19/19,14:23:27,8888,9,5,5,5,1,2,2,5
6/19/19,14:23:05,9999,9,5,4,4,1,1,2,7
6/19/19,14:20:53,8888,10,5,4,4,1,1,2,7
6/19/19,14:18:31,8888,,,,,,,,
6/19/19,14:16:45,9999,10,5,5,5,1,1,2,7
6/19/19,14:14:23,8888,9,5,4,5,1,2,2,7
6/19/19,14:13:47,8888,,,,,,,,
6/19/19,14:13:30,8888,,,,,,,,
6/19/19,14:13:13,9999,,,,,,,,
6/19/19,14:09:37,9999,1,5,5,4,1,2,2,7
6/19/19,14:08:54,9999,,,,,,,,
6/19/19,14:07:45,9999,,,,,,,,
6/19/19,14:05:57,9999,,,,,,,,
6/19/19,14:05:03,8888,10,5,5,5,1,2,1,2
6/19/19,14:04:16,9999,,,,,,,,
6/19/19,14:03:08,8888,,,,,,,,
6/19/19,14:02:11,8888,10,5,5,5,1,1,2,7
6/19/19,14:01:55,9999,10,5,5,5,1,2,2,5
6/19/19,13:57:31,8888,10,5,5,5,1,1,2,7
6/19/19,13:56:10,9999,10,1,5,5,1,2,2,5
6/19/19,13:55:08,8888,10,5,5,5,1,1,1,7
6/19/19,13:53:59,9999,,,,,,,,
6/19/19,13:46:30,8888,,,,,,,,
6/19/19,13:45:41,9999,,,,,,,,
6/19/19,13:45:27,8888,,,,,,,,
6/19/19,13:42:59,8888,10,5,5,5,1,1,2,7
6/19/19,13:42:51,8888,,,,,,,,
6/19/19,13:41:38,9999,5,5,5,5,1,1,1,1
6/19/19,13:40:35,9999,8,5,4,5,1,1,2,7
6/19/19,13:40:27,8888,10,1,1,5,1,1,2,7
6/19/19,13:39:19,9999,10,5,5,5,1,1,2,7
6/19/19,13:39:00,9999,,,,,,,,
6/19/19,13:38:22,8888,9,5,5,5,1,2,2,6
6/19/19,13:38:18,9999,10,5,5,5,2,1,2,7
6/19/19,13:38:14,9999,10,5,5,5,1,1,2,7
6/19/19,13:37:14,8888,10,5,5,5,1,2,1,7
6/19/19,13:37:07,8888,,,,,,,,
6/19/19,13:35:11,9999,,,,,,,,
6/19/19,13:31:06,9999,,,,,,,,
6/19/19,13:27:18,8888,5,5,5,5,1,2,1,7
6/19/19,13:22:31,9999,,,,,,,,
6/19/19,13:21:59,8888,5,5,3,2,1,1,2,7
6/19/19,13:18:43,9999,,,,,,,,
6/19/19,13:16:24,9999,,,,,,,,
6/19/19,13:14:59,8888,2,4,4,3,1,1,2,5
6/19/19,13:14:36,8888,10,5,5,5,1,2,1,7
6/19/19,13:11:22,8888,10,5,4,4,1,1,2,7
6/19/19,13:10:34,8888,8,5,4,4,1,2,2,1
6/19/19,13:04:20,8888,,,,,,,,
6/19/19,13:02:57,9999,8,5,3,3,1,2,2,7
6/19/19,13:01:29,9999,8,5,3,2,1,1,2,3
6/19/19,12:56:14,8888,,,,,,,,
6/19/19,12:56:14,8888,,,,,,,,
6/19/19,12:55:35,8888,8,4,0,5,1,2,2,6
6/19/19,12:49:45,8888,10,5,5,5,1,2,2,7
6/19/19,12:48:11,8888,5,4,0,,,,,
6/19/19,12:44:31,9999,,,,,,,,
6/19/19,12:40:23,8888,5,5,,,,,,
6/19/19,12:37:47,9999,9,5,5,5,2,2,1,7
6/19/19,12:35:48,9999,10,5,5,5,1,2,,
6/19/19,12:29:45,9999,10,5,5,5,1,1,2,7
6/19/19,12:28:53,9999,7,,,,,,,
6/19/19,12:26:09,8888,9,5,5,5,1,1,1,7
6/19/19,12:25:02,7777,0,3,1,1,1,1,1,1
6/19/19,12:23:55,9999,,,,,,,,
6/19/19,12:23:12,8888,10,5,3,5,1,2,2,7
6/19/19,12:22:03,9999,10,5,5,5,1,1,2,7
6/19/19,12:19:28,8888,1,5,5,5,1,1,1,7
6/19/19,12:14:10,9999,9,5,5,4,1,1,1,7
6/19/19,12:10:40,8888,,,,,,,,
6/19/19,12:09:02,8888,10,5,5,5,1,1,2,7
